amount,history,high_amount,frequent_claims,domain_health,domain_vehicle,domain_life,domain_financial,non_network,high_damage,early_policy,income_mismatch,fraud
5885,1,0,0,1,0,0,0,0,1,0,0,0
105898,0,1,0,0,1,0,0,1,0,0,0,0
52681,0,0,0,1,0,0,0,0,0,0,0,0
36263,0,0,0,0,0,0,1,0,1,0,0,0
37882,0,0,0,0,0,0,1,0,0,0,0,0
34018,1,0,0,0,0,0,1,0,1,0,0,0
79995,0,0,0,1,0,0,0,0,0,0,0,0
16206,0,0,0,0,0,0,1,0,0,0,0,0
9903,5,0,1,0,0,1,0,0,0,1,0,1
96798,0,0,0,0,1,0,0,0,0,0,0,0
97030,1,0,0,0,1,0,0,0,0,0,0,0
67195,0,0,0,1,0,0,0,0,0,1,0,0
16222,2,0,0,0,0,1,0,0,0,0,0,0
464818,0,1,0,0,0,1,0,0,1,0,0,1
22108,0,0,0,0,0,0,1,0,0,0,0,0
179486,0,1,0,1,0,0,0,0,0,0,0,0
69336,0,0,0,1,0,0,0,0,0,0,0,0
65623,2,0,0,1,0,0,0,0,0,0,0,0
157077,0,1,0,0,0,0,1,0,0,0,0,0
459737,1,1,0,1,0,0,0,0,0,0,0,0
58048,0,0,0,0,0,1,0,0,0,0,0,0
7732,1,0,0,0,0,0,1,0,0,0,0,0
139185,0,1,0,0,0,0,1,0,0,0,0,0
73798,0,0,0,0,0,1,0,0,0,0,0,0
42896,1,0,0,1,0,0,0,0,1,0,0,0
26589,0,0,0,0,0,0,1,0,0,0,0,0
369629,0,1,0,0,0,1,0,0,0,0,0,0
230094,0,1,0,0,1,0,0,0,0,1,0,0
35951,0,0,0,1,0,0,0,0,1,0,0,0
66330,0,0,0,0,0,0,1,0,0,0,0,0
41415,2,0,0,0,1,0,0,0,1,0,0,0
40328,1,0,0,0,0,0,1,0,1,0,0,0
355722,0,1,0,1,0,0,0,0,0,0,0,1
11985,0,0,0,0,0,1,0,0,0,0,0,0
12184,0,0,0,0,0,0,1,1,0,1,0,0
59251,0,0,0,1,0,0,0,0,0,0,0,0
30085,0,0,0,0,0,1,0,0,0,0,0,0
92057,1,0,0,0,0,0,1,0,0,0,0,0
131423,0,1,0,0,1,0,0,0,0,0,0,0
41281,0,0,0,0,0,0,1,0,0,0,0,0
19278,1,0,0,0,0,1,0,0,0,0,0,0
183528,1,1,0,1,0,0,0,0,0,0,0,0
15437,1,0,0,1,0,0,0,1,0,0,1,0
24056,0,0,0,0,0,1,0,0,1,0,0,0
48086,0,0,0,0,1,0,0,0,0,0,0,0
190262,1,1,0,0,1,0,0,0,0,0,0,0
167604,0,1,0,0,0,0,1,0,0,1,0,0
75994,0,0,0,1,0,0,0,1,0,0,1,0
169082,0,1,0,1,0,0,0,0,0,0,0,0
164740,0,1,0,0,0,0,1,0,0,1,0,0
140712,1,1,0,0,0,1,0,0,0,0,0,0
134744,1,1,0,0,0,1,0,0,0,0,0,0
36247,1,0,0,0,0,0,1,0,0,0,0,0
7210,0,0,0,0,0,1,0,1,0,0,0,0
8535,1,0,0,0,0,1,0,0,0,0,0,0
175004,4,1,1,0,0,1,0,1,0,0,0,0
42917,0,0,0,0,1,0,0,0,0,0,0,0
79169,0,0,0,1,0,0,0,0,1,0,0,0
73502,0,0,0,0,0,1,0,0,0,0,0,0
5464,2,0,0,0,0,0,1,1,0,0,0,0
49748,2,0,0,0,1,0,0,0,0,0,1,0
149857,0,1,0,0,0,0,1,1,0,0,0,0
15578,2,0,0,1,0,0,0,0,0,0,0,0
161052,1,1,0,1,0,0,0,0,0,0,0,0
33819,0,0,0,1,0,0,0,0,0,0,1,0
55627,0,0,0,1,0,0,0,1,0,1,0,0
173237,1,1,0,0,0,0,1,0,0,0,0,0
119413,0,1,0,0,1,0,0,0,1,0,0,0
26564,0,0,0,0,0,0,1,0,0,0,0,0
64781,0,0,0,1,0,0,0,0,0,0,0,0
34527,1,0,0,0,0,0,1,0,0,0,1,0
179739,1,1,0,1,0,0,0,0,0,1,0,0
150522,0,1,0,0,1,0,0,0,0,0,0,0
56465,3,0,0,1,0,0,0,0,0,0,0,0
23284,0,0,0,0,0,0,1,0,0,0,0,0
318030,1,1,0,0,1,0,0,1,0,0,0,0
90364,0,0,0,0,0,0,1,0,0,0,0,0
22503,0,0,0,0,1,0,0,0,0,0,1,0
48755,0,0,0,0,0,1,0,0,0,0,0,0
45257,0,0,0,0,0,1,0,0,0,0,0,0
54785,0,0,0,0,0,1,0,0,0,0,0,0
26113,4,0,1,0,0,0,1,0,0,0,0,0
17792,1,0,0,1,0,0,0,1,0,0,0,0
127369,1,1,0,1,0,0,0,0,1,0,0,0
76767,1,0,0,1,0,0,0,0,0,0,0,0
33241,0,0,0,1,0,0,0,0,0,0,0,0
39155,0,0,0,0,1,0,0,0,0,0,0,0
31350,0,0,0,0,1,0,0,0,0,0,0,0
10310,0,0,0,0,1,0,0,0,0,0,0,0
78452,2,0,0,1,0,0,0,0,0,0,0,0
96915,0,0,0,0,1,0,0,0,0,0,0,0
23819,1,0,0,0,1,0,0,0,0,0,0,0
85707,0,0,0,0,0,1,0,0,0,0,0,0
42506,0,0,0,0,1,0,0,0,0,0,0,0
185765,0,1,0,0,1,0,0,0,0,0,0,0
43391,1,0,0,1,0,0,0,0,0,0,1,0
6074,1,0,0,0,0,1,0,0,0,1,0,0
158849,0,1,0,0,1,0,0,0,0,0,0,0
195074,1,1,0,1,0,0,0,0,0,0,0,0
37126,0,0,0,0,1,0,0,0,0,0,0,0
28385,4,0,1,0,0,0,1,1,0,0,0,1
48539,2,0,0,0,1,0,0,0,0,0,0,0
13049,4,0,1,1,0,0,0,1,0,0,0,0
14056,0,0,0,1,0,0,0,1,0,0,0,0
171034,0,1,0,0,1,0,0,0,1,0,0,0
75858,0,0,0,0,0,0,1,0,0,0,1,1
24465,2,0,0,0,0,1,0,0,0,0,0,0
491025,0,1,0,0,0,1,0,0,0,0,0,0
66343,0,0,0,0,0,1,0,0,0,0,0,0
153718,3,1,0,1,0,0,0,1,0,0,0,1
155539,2,1,0,1,0,0,0,0,0,0,1,0
153065,1,1,0,1,0,0,0,0,0,1,1,0
21888,0,0,0,0,1,0,0,1,1,0,0,1
78678,0,0,0,0,0,1,0,0,0,0,0,0
10214,0,0,0,0,0,1,0,0,1,0,0,0
149816,0,1,0,0,1,0,0,0,0,0,0,0
168384,0,1,0,1,0,0,0,0,0,0,0,0
25182,0,0,0,0,1,0,0,0,0,0,1,0
451749,0,1,0,0,1,0,0,1,0,0,1,1
115045,5,1,1,0,0,0,1,0,0,0,0,0
39736,0,0,0,0,0,1,0,0,0,0,0,0
45811,0,0,0,1,0,0,0,0,0,0,0,0
30929,0,0,0,0,0,0,1,0,0,0,1,1
65327,1,0,0,0,1,0,0,1,0,0,0,0
39604,0,0,0,0,1,0,0,1,1,0,0,0
31934,3,0,0,0,0,1,0,0,0,0,0,0
130213,0,1,0,0,0,0,1,0,0,0,0,0
176476,0,1,0,0,0,0,1,0,0,0,0,0
184831,0,1,0,0,1,0,0,1,1,0,0,0
59494,0,0,0,1,0,0,0,0,0,0,0,0
114296,0,1,0,0,1,0,0,0,0,0,0,0
103480,1,1,0,1,0,0,0,0,0,0,0,0
18059,0,0,0,1,0,0,0,0,1,0,0,0
115886,0,1,0,0,1,0,0,0,0,1,0,0
163665,0,1,0,1,0,0,0,0,0,0,0,0
249974,0,1,0,0,1,0,0,0,0,0,0,0
112219,0,1,0,0,1,0,0,0,0,0,0,0
95194,4,0,1,0,0,0,1,0,0,0,0,0
134896,0,1,0,1,0,0,0,1,1,0,0,1
32511,1,0,0,0,1,0,0,0,0,0,0,0
80432,0,0,0,0,1,0,0,1,1,0,0,0
64635,1,0,0,0,0,1,0,0,0,0,0,0
145121,2,1,0,0,0,0,1,0,0,0,0,0
9873,1,0,0,1,0,0,0,1,0,0,0,0
174206,0,1,0,1,0,0,0,0,1,0,0,0
22249,1,0,0,1,0,0,0,1,0,0,0,0
17649,0,0,0,1,0,0,0,0,1,0,0,0
26207,1,0,0,0,1,0,0,1,0,0,0,0
75432,1,0,0,0,0,1,0,1,0,1,0,1
10209,0,0,0,1,0,0,0,0,0,0,0,0
69209,1,0,0,0,1,0,0,1,0,0,0,0
28895,1,0,0,0,1,0,0,0,0,0,1,0
15841,0,0,0,0,1,0,0,1,0,0,0,0
187242,2,1,0,0,0,1,0,1,0,0,0,0
8444,0,0,0,0,0,1,0,0,0,0,0,0
65172,0,0,0,0,1,0,0,0,0,0,0,0
90444,1,0,0,0,0,1,0,0,0,0,0,0
29270,0,0,0,0,0,1,0,1,0,0,0,0
44780,0,0,0,1,0,0,0,0,0,0,0,0
85418,0,0,0,0,0,0,1,0,0,1,0,0
163249,1,1,0,0,0,1,0,0,0,0,0,0
274886,0,1,0,0,0,1,0,0,0,0,1,0
37552,0,0,0,0,0,1,0,0,0,0,0,0
58474,1,0,0,0,1,0,0,0,0,1,0,0
20697,0,0,0,0,0,1,0,0,0,0,0,0
52638,0,0,0,0,1,0,0,1,0,0,0,0
59208,1,0,0,0,0,1,0,1,0,0,0,0
6214,0,0,0,0,0,1,0,0,0,0,0,0
166231,3,1,0,1,0,0,0,0,0,0,0,0
59296,0,0,0,0,1,0,0,1,0,0,0,0
52766,1,0,0,1,0,0,0,0,0,0,0,0
14433,0,0,0,0,1,0,0,0,0,1,0,0
48903,0,0,0,0,0,0,1,0,0,0,0,0
60294,3,0,0,1,0,0,0,0,0,0,0,0
62502,0,0,0,0,1,0,0,0,0,0,0,0
136166,1,1,0,1,0,0,0,0,0,0,1,0
189202,2,1,0,0,1,0,0,1,1,0,0,0
257984,4,1,1,0,0,0,1,0,0,0,0,0
51654,0,0,0,0,0,1,0,0,0,0,0,0
197209,0,1,0,0,0,0,1,0,0,0,0,0
60845,0,0,0,0,0,1,0,0,0,0,0,0
34240,1,0,0,1,0,0,0,0,0,0,0,0
130507,0,1,0,0,1,0,0,0,0,0,0,0
57582,0,0,0,0,1,0,0,0,1,0,0,0
8534,1,0,0,1,0,0,0,0,0,0,0,0
50408,0,0,0,0,1,0,0,0,0,0,0,0
86378,1,0,0,0,0,1,0,0,0,0,0,0
118665,0,1,0,0,0,1,0,0,0,0,0,0
10545,0,0,0,0,1,0,0,0,0,0,0,0
17278,0,0,0,1,0,0,0,0,0,0,0,0
69711,0,0,0,1,0,0,0,1,0,0,0,0
131598,0,1,0,0,1,0,0,0,0,0,0,0
122597,3,1,0,0,1,0,0,1,0,0,0,0
173743,0,1,0,1,0,0,0,0,0,0,0,0
133086,0,1,0,1,0,0,0,0,0,0,0,0
56936,0,0,0,1,0,0,0,0,0,0,0,0
27138,5,0,1,0,1,0,0,0,0,0,0,0
44619,2,0,0,0,1,0,0,0,0,0,0,0
167644,0,1,0,0,1,0,0,1,0,0,0,0
34341,1,0,0,0,0,1,0,0,0,0,0,0
66321,1,0,0,0,0,0,1,0,0,0,0,0
75414,2,0,0,0,1,0,0,0,0,1,0,0
5593,1,0,0,0,0,0,1,1,0,1,0,0
96965,1,0,0,0,1,0,0,0,0,0,0,0
162051,0,1,0,0,0,1,0,0,1,0,0,0
38749,0,0,0,1,0,0,0,0,1,0,0,0
125161,1,1,0,0,1,0,0,0,0,0,0,0
239690,0,1,0,0,0,0,1,0,0,0,0,0
16398,0,0,0,0,0,1,0,0,0,0,0,0
22416,0,0,0,0,0,1,0,0,0,0,0,0
47054,0,0,0,1,0,0,0,0,0,0,0,0
447339,0,1,0,0,1,0,0,1,0,0,0,0
338635,1,1,0,0,1,0,0,0,0,0,0,1
56251,0,0,0,0,0,0,1,0,0,0,0,0
31510,2,0,0,0,0,0,1,0,1,0,0,0
39171,0,0,0,0,0,0,1,0,1,0,0,0
51671,1,0,0,0,1,0,0,0,0,0,0,0
38876,0,0,0,0,0,1,0,0,0,1,0,1
27218,0,0,0,0,0,0,1,0,0,0,0,0
78688,1,0,0,1,0,0,0,0,0,0,0,0
51292,1,0,0,0,0,0,1,0,0,0,0,0
28165,1,0,0,0,0,1,0,0,0,0,0,0
64163,0,0,0,1,0,0,0,1,0,0,0,0
75387,0,0,0,0,1,0,0,1,0,0,0,0
43242,0,0,0,0,0,0,1,0,0,0,0,0
57050,1,0,0,0,1,0,0,0,0,1,0,0
69754,0,0,0,0,1,0,0,1,1,1,0,0
23473,0,0,0,0,0,1,0,0,0,1,1,0
14198,0,0,0,0,1,0,0,0,0,0,1,0
88678,0,0,0,0,1,0,0,0,0,0,0,0
95331,0,0,0,0,1,0,0,0,0,0,0,0
328359,0,1,0,0,1,0,0,1,0,0,1,0
158087,0,1,0,0,0,1,0,0,0,0,0,0
61176,0,0,0,0,0,0,1,0,0,0,0,0
194660,0,1,0,0,1,0,0,0,0,0,1,0
57927,2,0,0,1,0,0,0,0,0,0,0,0
23368,1,0,0,0,0,1,0,0,0,1,0,1
32138,0,0,0,0,1,0,0,0,0,0,0,0
5338,1,0,0,1,0,0,0,1,0,1,0,0
130888,0,1,0,1,0,0,0,1,0,1,0,1
40940,0,0,0,0,1,0,0,0,0,0,0,0
22046,0,0,0,0,0,1,0,0,0,0,0,0
59564,0,0,0,0,0,1,0,0,0,0,0,0
73136,0,0,0,1,0,0,0,0,0,0,0,0
69605,0,0,0,0,1,0,0,0,0,0,0,0
125074,3,1,0,0,1,0,0,0,1,0,0,0
459761,0,1,0,0,0,1,0,0,0,1,0,1
48647,2,0,0,0,0,1,0,0,0,1,0,1
14646,1,0,0,0,1,0,0,0,0,0,0,0
54641,0,0,0,0,0,1,0,0,0,0,0,0
31200,1,0,0,0,0,1,0,0,0,0,0,0
45090,0,0,0,0,0,0,1,0,0,1,0,0
20413,2,0,0,0,0,1,0,0,0,0,0,0
51899,0,0,0,0,0,1,0,0,0,0,0,0
47838,2,0,0,0,0,1,0,0,0,0,1,0
12675,1,0,0,0,0,0,1,0,0,0,0,0
9952,0,0,0,0,1,0,0,0,1,0,0,0
12909,0,0,0,0,0,1,0,0,0,0,0,0
37209,0,0,0,0,0,0,1,0,0,0,0,0
114581,1,1,0,1,0,0,0,0,0,1,0,0
14003,0,0,0,0,0,1,0,0,0,0,0,0
395392,0,1,0,1,0,0,0,1,1,0,0,1
53241,0,0,0,0,0,1,0,0,0,0,0,0
289952,0,1,0,0,0,0,1,0,0,0,0,0
99085,0,0,0,0,1,0,0,0,1,1,0,0
33662,0,0,0,0,0,1,0,0,0,0,0,0
67669,0,0,0,0,0,1,0,1,0,1,0,1
45078,0,0,0,0,1,0,0,0,1,0,0,0
45071,0,0,0,0,0,0,1,0,0,0,0,0
79021,0,0,0,0,0,0,1,0,0,0,0,0
13657,0,0,0,0,1,0,0,0,0,0,1,0
77339,0,0,0,0,1,0,0,0,0,1,0,0
45291,2,0,0,0,0,0,1,0,0,0,0,0
76454,2,0,0,1,0,0,0,0,0,0,0,0
28297,1,0,0,0,1,0,0,0,0,0,0,0
8382,0,0,0,0,0,0,1,0,0,0,0,0
68877,1,0,0,1,0,0,0,0,0,1,0,0
57067,1,0,0,0,0,1,0,0,0,0,0,0
59738,0,0,0,0,0,0,1,0,0,0,0,0
42342,0,0,0,0,0,0,1,0,0,0,0,0
45467,1,0,0,0,0,0,1,0,1,0,0,0
19213,1,0,0,0,0,1,0,0,0,0,0,0
18710,0,0,0,0,1,0,0,0,0,1,0,0
71228,1,0,0,0,0,0,1,0,0,0,0,0
13087,3,0,0,0,0,1,0,1,0,0,1,0
36276,4,0,1,1,0,0,0,0,0,0,0,0
94878,1,0,0,0,0,0,1,0,0,0,0,0
184171,2,1,0,1,0,0,0,0,0,0,0,0
66112,0,0,0,0,0,1,0,0,0,0,0,0
28348,0,0,0,0,1,0,0,0,0,0,0,0
48578,2,0,0,0,0,0,1,0,0,0,0,0
74440,0,0,0,0,0,0,1,0,0,0,0,0
477679,0,1,0,0,1,0,0,1,0,0,0,0
77123,1,0,0,0,1,0,0,0,0,0,0,0
45762,0,0,0,0,0,1,0,0,0,0,0,0
54814,0,0,0,1,0,0,0,0,0,0,0,0
65937,2,0,0,0,0,1,0,0,0,0,0,0
178698,0,1,0,0,0,0,1,0,0,0,0,0
121972,1,1,0,1,0,0,0,0,0,0,0,0
27461,1,0,0,1,0,0,0,0,1,0,0,0
38717,0,0,0,0,0,1,0,0,0,0,0,0
127715,1,1,0,0,0,1,0,1,0,0,0,0
185203,0,1,0,0,1,0,0,0,0,0,0,0
7900,0,0,0,1,0,0,0,0,0,0,0,0
5750,1,0,0,1,0,0,0,0,0,0,0,0
79545,0,0,0,0,1,0,0,0,0,0,0,0
96510,1,0,0,0,0,0,1,0,0,0,0,0
147510,0,1,0,0,1,0,0,1,1,1,0,0
78571,1,0,0,1,0,0,0,0,0,0,0,0
38946,0,0,0,0,1,0,0,0,0,0,1,0
131426,1,1,0,1,0,0,0,0,0,1,0,0
76649,0,0,0,1,0,0,0,0,0,0,0,0
122428,1,1,0,0,0,1,0,0,0,0,0,0
64437,0,0,0,0,1,0,0,0,0,1,0,0
71661,0,0,0,0,1,0,0,1,0,0,0,0
398753,5,1,1,1,0,0,0,0,0,0,0,0
5593,1,0,0,0,0,1,0,0,0,0,0,0
115836,0,1,0,0,0,1,0,0,0,0,0,0
8703,2,0,0,1,0,0,0,0,0,0,0,0
31973,0,0,0,1,0,0,0,0,0,1,0,0
234308,1,1,0,0,0,1,0,1,0,0,0,0
194246,0,1,0,1,0,0,0,1,0,0,0,1
24282,0,0,0,0,1,0,0,1,0,0,1,0
18104,1,0,0,0,0,0,1,0,0,0,0,0
59818,0,0,0,0,0,1,0,0,1,0,0,0
121774,0,1,0,0,0,0,1,0,0,0,0,0
59736,1,0,0,0,0,1,0,1,0,0,0,0
64120,0,0,0,0,0,0,1,0,0,0,0,0
63168,0,0,0,1,0,0,0,1,0,0,0,0
20818,0,0,0,0,0,1,0,0,0,0,0,0
54628,0,0,0,0,0,0,1,0,0,0,0,0
48265,1,0,0,1,0,0,0,0,0,1,0,0
52046,0,0,0,0,0,1,0,0,0,0,0,0
166182,0,1,0,0,0,0,1,0,0,0,0,0
185858,0,1,0,0,0,0,1,1,1,0,0,0
73337,1,0,0,0,0,0,1,0,0,0,0,0
41269,0,0,0,0,0,1,0,0,0,0,0,0
194582,0,1,0,0,0,1,0,0,0,0,0,0
68554,1,0,0,0,0,1,0,0,1,0,1,0
166363,2,1,0,0,0,0,1,0,0,0,0,0
42086,0,0,0,1,0,0,0,0,0,0,0,0
23239,0,0,0,0,1,0,0,0,0,0,0,0
63427,0,0,0,0,0,0,1,0,0,0,0,0
76327,0,0,0,0,0,1,0,0,0,1,0,0
79806,2,0,0,0,0,0,1,0,0,0,0,0
38381,1,0,0,0,0,0,1,0,0,0,1,0
161953,4,1,1,0,0,0,1,0,0,0,0,0
74640,0,0,0,1,0,0,0,0,0,0,0,0
8574,0,0,0,1,0,0,0,1,0,0,0,0
167835,1,1,0,0,1,0,0,0,0,0,0,0
64160,1,0,0,0,1,0,0,0,0,0,0,0
14216,0,0,0,0,1,0,0,0,0,0,0,0
54323,1,0,0,0,1,0,0,0,0,0,0,0
367751,1,1,0,0,0,0,1,1,0,0,0,0
389893,0,1,0,0,1,0,0,0,0,0,0,0
23507,0,0,0,0,0,1,0,0,0,0,0,0
37917,1,0,0,1,0,0,0,0,1,0,0,0
68803,0,0,0,1,0,0,0,0,0,0,0,0
94997,0,0,0,0,0,1,0,0,0,0,0,0
66205,0,0,0,0,1,0,0,0,0,0,0,0
50563,0,0,0,0,0,1,0,0,1,0,0,0
79294,0,0,0,1,0,0,0,0,0,0,0,0
466365,0,1,0,0,0,0,1,0,0,0,0,0
58324,2,0,0,0,0,1,0,1,0,0,0,0
23002,2,0,0,1,0,0,0,0,0,0,1,0
151494,0,1,0,1,0,0,0,0,0,0,0,0
93396,0,0,0,1,0,0,0,0,0,0,0,0
27879,0,0,0,0,1,0,0,0,0,0,0,0
118488,0,1,0,1,0,0,0,0,0,0,0,0
34759,0,0,0,0,0,1,0,1,0,0,0,0
47164,0,0,0,0,0,0,1,1,0,0,0,0
135479,0,1,0,0,0,1,0,0,0,0,0,0
18368,1,0,0,0,0,0,1,0,0,0,0,0
40723,0,0,0,0,0,1,0,0,0,1,0,0
79746,0,0,0,0,0,0,1,0,0,0,1,1
63686,1,0,0,0,1,0,0,1,1,0,1,1
19777,0,0,0,0,0,0,1,0,0,0,0,0
25987,0,0,0,0,0,1,0,0,0,0,0,0
62011,2,0,0,0,0,1,0,1,0,0,0,0
335697,0,1,0,1,0,0,0,0,0,0,0,0
67476,0,0,0,0,0,0,1,1,0,0,0,0
72615,0,0,0,1,0,0,0,0,0,0,0,0
26813,0,0,0,1,0,0,0,0,0,0,0,0
143610,1,1,0,0,1,0,0,0,0,0,0,0
12101,0,0,0,0,1,0,0,0,0,0,0,0
9507,1,0,0,0,0,0,1,1,0,0,0,0
21305,0,0,0,1,0,0,0,0,0,0,0,0
231079,1,1,0,0,1,0,0,0,0,0,0,0
26403,1,0,0,0,1,0,0,0,0,0,0,0
15660,0,0,0,0,0,1,0,1,0,0,0,0
49282,1,0,0,0,0,0,1,0,0,0,0,0
54411,0,0,0,0,0,1,0,0,1,0,0,0
41438,1,0,0,0,0,1,0,0,0,0,0,0
52280,0,0,0,1,0,0,0,0,0,0,0,0
72739,0,0,0,0,0,1,0,0,0,0,0,0
195969,0,1,0,0,0,1,0,0,0,0,0,0
160930,3,1,0,0,0,0,1,0,0,0,0,0
20150,0,0,0,0,1,0,0,0,0,0,0,0
64678,2,0,0,0,1,0,0,0,0,0,1,0
78013,1,0,0,0,1,0,0,0,0,1,0,0
76574,2,0,0,0,0,0,1,0,1,0,0,0
153914,1,1,0,0,0,1,0,0,1,0,0,0
173163,0,1,0,0,0,0,1,0,0,0,0,0
42197,0,0,0,0,0,1,0,0,0,0,0,0
30686,1,0,0,0,1,0,0,1,0,0,0,0
34807,0,0,0,0,1,0,0,0,0,0,0,0
22742,0,0,0,0,0,0,1,1,0,1,0,0
26343,5,0,1,0,1,0,0,0,0,0,0,0
496471,0,1,0,1,0,0,0,0,0,0,0,1
7731,1,0,0,0,0,1,0,0,0,0,0,0
210143,0,1,0,1,0,0,0,1,0,0,1,1
247751,1,1,0,0,0,0,1,0,0,0,1,1
30165,0,0,0,1,0,0,0,1,0,0,1,0
54892,0,0,0,1,0,0,0,0,0,0,0,0
47730,0,0,0,0,1,0,0,1,0,0,0,0
49345,0,0,0,1,0,0,0,1,1,1,0,0
68155,0,0,0,0,1,0,0,0,0,0,0,0
52188,0,0,0,0,1,0,0,0,1,0,0,1
29778,0,0,0,0,0,0,1,0,0,0,0,0
154206,1,1,0,0,1,0,0,0,0,0,0,0
12969,1,0,0,0,0,0,1,0,0,0,0,0
47033,0,0,0,0,1,0,0,0,0,0,0,0
191167,0,1,0,1,0,0,0,0,0,0,0,0
61506,2,0,0,0,0,0,1,0,0,0,0,0
19092,1,0,0,0,0,1,0,1,1,0,0,0
27423,0,0,0,0,1,0,0,1,0,0,0,0
78333,1,0,0,0,0,1,0,0,0,0,0,0
58392,0,0,0,1,0,0,0,1,0,0,0,0
6862,0,0,0,0,0,0,1,0,0,0,0,0
454037,0,1,0,0,1,0,0,0,0,0,0,0
499430,1,1,0,1,0,0,0,0,0,1,1,0
11755,0,0,0,0,0,0,1,0,0,0,0,0
74028,2,0,0,0,0,0,1,0,0,0,0,0
56873,0,0,0,1,0,0,0,0,1,0,1,0
154225,0,1,0,1,0,0,0,0,0,1,0,0
44965,0,0,0,1,0,0,0,0,1,0,0,0
157342,2,1,0,0,1,0,0,0,0,0,0,0
44508,1,0,0,0,0,1,0,0,0,0,0,0
189291,1,1,0,0,1,0,0,0,0,0,1,0
23129,0,0,0,0,0,1,0,0,0,0,0,0
25259,0,0,0,0,1,0,0,0,0,0,0,0
72903,2,0,0,0,0,0,1,0,0,0,0,0
63866,1,0,0,0,0,0,1,0,0,1,1,0
163550,0,1,0,1,0,0,0,0,0,1,1,0
199182,0,1,0,0,0,1,0,0,0,0,0,0
27873,0,0,0,0,1,0,0,0,0,0,0,0
44992,1,0,0,0,0,1,0,0,0,0,0,0
44354,0,0,0,0,1,0,0,0,0,1,0,0
48633,1,0,0,0,1,0,0,0,0,1,0,0
44749,1,0,0,0,0,0,1,0,0,0,0,0
90222,2,0,0,1,0,0,0,0,0,0,0,0
107769,0,1,0,0,0,0,1,0,0,0,0,0
63784,2,0,0,0,0,0,1,0,0,0,0,0
77962,1,0,0,1,0,0,0,0,0,0,0,0
79168,0,0,0,0,0,0,1,0,0,0,0,0
34665,1,0,0,0,0,0,1,0,0,0,0,0
29372,0,0,0,0,0,1,0,1,0,0,0,0
31447,1,0,0,0,1,0,0,0,0,0,0,0
42275,1,0,0,1,0,0,0,0,0,0,0,0
140063,2,1,0,0,0,1,0,0,0,0,0,0
6235,0,0,0,0,1,0,0,0,0,0,0,0
137695,1,1,0,1,0,0,0,0,0,0,0,0
21757,1,0,0,1,0,0,0,0,1,0,0,0
33599,0,0,0,0,0,0,1,0,0,0,0,0
51013,0,0,0,1,0,0,0,0,0,0,0,0
77508,0,0,0,0,0,1,0,0,0,1,0,1
199797,0,1,0,1,0,0,0,0,0,0,0,0
136421,0,1,0,0,1,0,0,0,0,0,0,0
18487,0,0,0,0,0,0,1,0,0,0,0,0
21833,5,0,1,1,0,0,0,1,0,0,0,0
90983,0,0,0,1,0,0,0,0,0,0,0,0
178329,4,1,1,1,0,0,0,0,0,0,0,0
13104,1,0,0,0,1,0,0,0,0,0,0,0
304241,0,1,0,0,0,1,0,0,0,0,0,0
187718,1,1,0,0,0,1,0,0,0,0,0,0
105801,0,1,0,0,1,0,0,0,0,0,0,0
10847,2,0,0,0,0,0,1,0,0,0,1,1
32418,0,0,0,0,0,0,1,0,0,0,0,0
62141,0,0,0,0,0,1,0,0,0,0,0,0
74620,2,0,0,0,0,0,1,0,0,0,0,0
96852,0,0,0,0,0,0,1,0,0,0,0,0
169610,1,1,0,0,0,0,1,0,0,0,0,0
124170,1,1,0,0,0,0,1,0,1,0,0,0
69082,1,0,0,0,1,0,0,0,0,0,0,0
60556,1,0,0,0,0,1,0,0,0,0,0,0
105588,0,1,0,1,0,0,0,0,0,0,1,0
44521,1,0,0,0,0,0,1,0,0,0,0,0
197216,0,1,0,1,0,0,0,0,0,0,0,0
54708,0,0,0,0,1,0,0,0,0,0,0,0
45360,0,0,0,0,0,0,1,0,0,1,0,0
188397,2,1,0,0,0,1,0,0,0,0,1,0
162807,0,1,0,0,0,0,1,0,0,0,0,0
66488,2,0,0,0,0,1,0,0,0,0,0,0
71996,0,0,0,0,1,0,0,0,0,0,0,0
62093,1,0,0,0,0,0,1,0,1,0,0,0
162015,1,1,0,0,0,1,0,0,0,0,0,0
12098,2,0,0,0,0,1,0,0,1,0,0,0
458565,1,1,0,0,1,0,0,1,0,0,0,1
373517,0,1,0,0,1,0,0,0,0,0,0,0
185715,0,1,0,0,0,1,0,0,0,0,0,0
162917,1,1,0,0,0,1,0,0,0,0,0,0
54381,0,0,0,0,0,0,1,1,1,0,1,0
30870,2,0,0,1,0,0,0,1,0,0,0,0
11622,0,0,0,1,0,0,0,0,0,1,0,0
37968,0,0,0,1,0,0,0,0,0,0,0,0
72184,0,0,0,0,0,0,1,0,0,0,0,0
164120,1,1,0,0,0,1,0,0,1,0,0,0
82593,1,0,0,0,0,0,1,0,0,0,0,0
46810,0,0,0,0,0,0,1,0,0,0,1,0
137131,0,1,0,0,0,0,1,0,0,0,0,0
79807,3,0,0,1,0,0,0,1,0,0,0,0
60560,1,0,0,0,0,0,1,0,0,1,0,0
10241,0,0,0,0,0,0,1,0,0,0,0,0
30350,1,0,0,0,0,0,1,0,0,0,0,0
69371,0,0,0,0,0,0,1,0,0,0,0,0
7367,2,0,0,0,0,0,1,0,0,0,0,0
